Date,Cash & Equivalent,Euro Core 1-5,Euro Core 5-10,Euro Core 10+,Euro Semi-Core 1-5,Euro Semi-Core 5-10,Euro Semi-Core 10+,Euro Peripheral 1-5,Euro Peripheral 5-10,Euro Peripheral 10+,Euro IL,Supranational-Regional-Municipal-Local Authorities Agencies,UK Govt,US 1-5,US 5-10,US 10-20,EM EUR,Euro IG Corp,Euro IG 1-3,Euro IG 3-5,Euro HY Corp,UK IG Corp,US IG Corp,US IG 1-3,US IG 3-5,US HY Corp,HC EM Credit,ABS & MBS,Europe,North America,Pacific,Emerging
2012-08-03,169.861,193.379,245.87,299.149,272.39,926.57,349.419,289.858,1475.867,509.747,200.923,240.406,654.293,533.875,730.907,1158.674,217.013,235.717,188.383,230.029,198.999,220.22,843.654,198.054,673.499,936.586,270.177,167.614,116.519,107.713,152.194,259.496
2012-08-06,169.856,193.382,245.658,298.754,273.237,931.936,351.429,290.732,1485.204,516.167,201.336,240.309,657.875,534.204,731.53,1161.221,216.502,235.438,188.326,229.756,198.625,220.504,842.882,198.092,673.633,933.713,269.722,167.599,116.383,106.347,152.914,259.732
2012-08-07,169.854,193.491,246.05,300.037,273.294,932.528,353.691,291.123,1489.522,518.767,202.456,240.831,659.624,534.326,731.994,1162.701,216.598,235.916,188.406,229.979,199.072,221.079,842.858,198.158,674.035,933.093,269.501,167.799,115.923,104.934,153.657,260.241
2012-08-08,169.851,193.376,245.906,299.56,273.312,931.994,352.95,292.049,1497.405,521.062,202.912,240.64,659.235,534.71,734.185,1175.248,216.756,235.759,188.313,229.749,199.297,220.765,845.905,198.248,674.942,932.994,270.275,167.822,116.44,105.209,154.087,264.154
2012-08-09,169.85,193.294,245.47,298.208,273.136,929.904,352.672,291.75,1493.862,519.397,202.312,240.329,656.412,534.141,731.303,1162.829,216.151,235.512,188.321,229.639,199.092,220.049,842.511,198.096,673.739,932.7,269.538,167.411,117.157,105.11,155.759,266.613
2012-08-10,169.851,193.228,245.362,298.185,272.704,926.751,349.165,291.246,1489.929,517.922,201.566,240.103,654.787,533.535,729.437,1156.098,216.09,235.229,188.258,229.442,198.281,219.519,838.916,197.912,672.513,928.774,268.915,167.031,115.927,104.849,152.048,263.632
2012-08-13,169.85,193.246,245.919,301.067,272.495,927.368,351.177,291.226,1492.699,521.296,202.501,240.609,659.941,533.97,730.762,1157.848,216.412,235.556,188.239,229.54,198.198,221.201,838.777,197.87,672.862,927.234,269.112,167.213,114.973,105.095,150.756,264.281
2012-08-14,169.848,193.411,246.307,301.865,272.671,928.054,350.861,291.6,1497.144,523.069,203.048,240.825,659.419,533.03,727.444,1146.788,216.412,235.939,188.364,229.841,198.544,220.9,835.343,197.733,671.431,928.164,268.69,167.095,115.726,105.364,153.384,265.835
2012-08-15,169.847,193.487,246.724,302.347,272.374,924.625,347.559,291.246,1494.101,521.353,202.591,240.875,659.271,532.508,725.862,1142.242,216.576,236.211,188.45,230.086,198.644,221.122,834.659,197.63,670.604,928.662,269.094,166.918,115.53,104.228,155.181,267.008
2012-08-16,169.845,193.595,246.899,303.237,271.767,921.695,346.84,290.645,1490.286,520.796,202.39,240.93,659.716,533.153,728.353,1147.55,215.902,236.144,188.488,230.123,198.109,220.782,833.895,197.652,671.122,923.967,268.554,167.0,113.399,102.714,154.515,262.931
2012-08-17,169.843,193.532,246.858,305.396,272.206,925.4,350.06,290.996,1494.476,523.77,202.803,241.089,659.654,533.279,728.624,1147.833,215.549,235.959,188.408,229.888,197.607,220.008,832.766,197.726,671.145,919.45,268.413,167.107,112.311,102.486,154.297,262.554
2012-08-20,169.843,193.415,246.607,305.397,272.534,928.712,353.502,291.895,1502.697,527.891,203.367,240.953,658.815,532.529,725.448,1140.994,215.607,235.448,188.301,229.49,197.515,219.584,829.181,197.415,668.717,919.874,267.922,166.667,113.639,104.655,153.971,264.153
2012-08-21,169.842,193.439,246.963,307.64,272.717,930.807,355.006,292.672,1512.393,533.632,204.414,241.231,661.519,532.937,727.148,1146.536,215.685,235.725,188.316,229.566,197.705,220.461,831.133,197.472,669.289,922.706,268.071,166.995,113.562,104.249,151.702,260.216
2012-08-22,169.841,193.417,246.799,306.547,273.098,935.149,357.825,293.484,1522.624,538.495,204.985,241.069,659.98,532.45,724.221,1132.452,215.733,235.776,188.27,229.537,198.091,220.07,827.699,197.349,667.781,925.069,268.101,166.802,113.853,104.858,152.372,262.762
2012-08-23,169.839,193.587,247.573,309.261,272.192,928.689,354.383,291.985,1505.171,529.596,204.167,241.561,660.287,533.101,727.243,1146.728,215.136,235.97,188.333,229.726,197.088,220.093,829.867,197.411,668.562,921.374,267.511,167.123,110.682,102.695,152.656,261.173
2012-08-24,169.837,193.526,247.423,309.708,272.771,932.475,356.978,292.121,1506.911,531.314,204.473,241.749,659.802,532.855,726.855,1150.379,214.965,235.998,188.35,229.645,197.453,219.84,830.743,197.465,668.192,922.846,267.242,167.277,110.634,103.0,153.136,262.283
2012-08-27,169.834,193.556,247.543,310.013,272.443,929.419,355.91,291.91,1503.911,530.598,204.23,241.811,663.606,533.191,727.456,1148.629,214.905,235.965,188.336,229.639,197.284,220.378,829.215,197.486,667.942,918.677,266.822,167.397,109.226,101.052,154.997,262.809
2012-08-28,169.836,193.602,247.651,310.14,272.324,928.381,355.239,291.747,1500.849,527.923,204.166,241.843,665.218,533.614,729.009,1153.241,215.393,236.458,188.478,229.983,197.913,221.017,830.724,197.593,668.563,918.967,266.931,167.694,110.021,100.948,154.958,261.546
2012-08-29,169.83,193.569,247.468,308.651,272.294,928.53,354.878,291.907,1503.869,529.311,203.894,241.419,660.696,533.263,728.557,1152.381,214.817,236.103,188.434,229.778,197.784,219.989,830.103,197.453,668.259,918.59,265.934,167.633,111.418,101.948,156.185,262.417
2012-08-30,169.828,193.316,246.528,306.591,271.259,920.305,350.554,291.727,1498.28,524.878,203.323,240.696,656.773,533.331,728.816,1157.302,214.417,235.684,188.349,229.432,197.494,219.45,830.156,197.422,668.421,913.068,265.536,167.566,110.352,100.479,157.058,260.051
2012-08-31,169.826,193.318,246.536,306.622,271.069,919.52,351.063,291.725,1498.921,525.43,203.037,240.531,658.501,533.619,730.64,1167.17,214.313,235.606,188.366,229.349,197.076,219.924,832.306,197.519,669.046,914.7,265.94,167.592,110.545,98.02,155.625,255.96
2012-09-03,169.824,193.362,246.751,306.859,271.087,919.946,351.469,292.242,1504.878,529.338,203.82,240.575,658.909,533.116,729.547,1165.493,214.201,235.883,188.406,229.492,197.479,220.611,831.673,197.4,668.599,916.024,265.973,167.435,111.744,100.366,156.731,258.894
2012-09-04,169.822,193.344,246.928,308.227,271.364,921.046,351.755,292.07,1501.963,528.381,204.139,240.629,657.507,532.57,728.316,1168.476,214.065,235.923,188.386,229.524,197.263,220.063,829.255,197.085,666.975,914.905,265.769,167.244,112.521,101.822,157.284,258.214
2012-09-05,169.821,193.494,247.133,308.62,271.679,921.57,351.975,292.174,1503.455,528.691,204.462,240.911,661.578,533.082,730.533,1178.395,213.666,235.955,188.436,229.658,197.224,220.621,832.454,197.351,668.125,918.146,265.858,167.654,113.211,101.069,157.066,257.269
2012-09-06,169.819,193.552,247.192,308.629,272.028,924.222,353.263,293.06,1511.736,532.818,205.085,241.016,661.351,532.933,730.214,1180.941,213.905,236.093,188.469,229.73,197.678,220.938,834.475,197.514,668.669,918.759,266.216,167.819,113.736,100.522,157.355,257.593
2012-09-07,169.816,193.506,246.96,308.589,272.058,923.265,352.396,293.065,1509.101,530.628,204.942,241.117,661.782,532.389,727.353,1167.853,213.952,235.926,188.464,229.617,197.664,220.639,831.623,197.51,667.592,918.815,266.04,167.73,114.771,101.218,158.278,256.557
2012-09-10,169.817,193.756,247.934,311.571,272.765,929.07,356.364,294.105,1519.752,536.368,206.219,241.855,665.065,532.92,730.366,1185.532,214.09,236.521,188.614,230.104,197.973,221.499,836.476,197.646,668.862,921.076,266.41,167.854,116.395,102.69,157.291,257.254
2012-09-11,169.816,193.801,247.892,310.903,272.654,929.87,358.182,294.31,1524.612,539.81,206.83,241.91,660.857,533.301,730.932,1183.099,215.037,236.646,188.635,230.185,198.471,220.861,837.76,197.856,669.638,923.48,267.195,167.937,118.991,103.52,158.24,261.914
2012-09-12,169.818,193.895,248.475,312.529,272.436,930.392,358.633,294.356,1529.682,544.185,207.483,242.319,665.199,533.449,731.344,1183.988,215.491,237.122,188.653,230.484,199.367,222.212,841.011,198.087,670.746,930.549,267.664,168.302,120.379,105.616,158.896,265.055
2012-09-13,169.819,193.889,248.292,312.322,272.73,933.673,361.043,294.537,1530.289,543.548,207.21,242.358,664.361,533.236,731.009,1186.966,215.212,236.972,188.667,230.439,199.47,222.028,841.733,198.046,670.044,932.358,267.794,168.375,119.86,104.952,156.874,262.849
2012-09-14,169.812,193.851,248.417,313.423,272.728,933.801,361.667,294.367,1527.722,541.782,207.444,242.402,664.764,533.22,731.106,1186.923,215.294,237.063,188.639,230.426,199.724,222.259,841.765,197.944,669.425,936.327,268.045,168.26,120.372,104.598,155.094,262.237
2012-09-17,169.811,193.779,248.014,313.209,272.214,927.445,358.668,293.843,1517.745,536.12,206.766,242.138,663.036,532.834,729.981,1183.215,214.88,236.338,188.524,229.971,198.72,221.036,838.232,197.74,668.356,932.507,266.948,167.834,119.469,103.873,153.972,261.054
2012-09-18,169.807,193.863,248.223,312.59,272.701,932.224,361.421,294.36,1524.534,540.238,207.79,242.315,662.063,532.824,730.072,1181.664,215.064,236.627,188.601,230.185,199.528,220.883,839.868,197.926,669.115,939.473,267.789,168.102,121.69,105.677,155.121,265.562
2012-09-19,169.808,193.95,248.757,314.921,272.599,932.39,363.967,294.273,1525.043,543.018,208.212,242.64,664.509,533.171,730.756,1186.837,214.688,236.685,188.6,230.23,199.299,221.11,839.508,197.974,669.539,935.572,267.413,168.111,121.097,105.455,154.159,262.617
2012-09-20,169.803,193.923,248.728,314.604,272.571,932.287,363.085,294.1,1526.311,543.045,208.247,242.456,660.47,532.744,728.459,1179.338,214.573,236.673,188.548,230.135,199.579,220.324,836.864,197.801,668.118,933.927,267.253,167.784,121.608,105.871,156.633,267.498
2012-09-21,169.804,193.973,248.581,313.752,273.269,938.294,367.369,294.357,1532.566,546.626,208.47,242.409,659.317,532.701,727.11,1163.223,214.318,236.481,188.576,230.05,199.262,220.118,835.272,197.899,668.017,935.011,266.794,168.249,119.84,105.905,154.063,261.711
2012-09-24,169.803,193.97,248.64,314.09,274.101,944.372,370.925,295.109,1540.75,551.209,209.233,242.489,654.967,531.782,723.51,1154.036,214.81,236.653,188.599,230.136,199.933,219.523,833.532,197.828,666.597,939.114,266.663,168.122,121.501,108.446,154.07,265.893
2012-09-25,169.802,193.713,247.074,308.129,273.973,939.839,366.383,294.905,1533.202,543.763,208.084,241.493,649.535,530.714,718.323,1127.535,214.556,236.155,188.588,229.917,200.48,218.552,830.043,197.82,665.766,940.983,266.406,168.137,123.171,110.642,154.905,266.68
2012-09-26,169.799,193.893,247.55,308.264,274.742,945.649,370.173,296.115,1545.505,549.173,209.012,241.627,650.592,530.179,716.572,1119.246,214.857,236.192,188.619,229.963,200.684,218.988,827.654,197.523,664.484,943.161,266.805,167.705,124.741,111.713,156.404,268.271
2012-09-27,169.798,193.911,247.71,308.848,274.415,944.627,369.218,296.256,1547.633,550.252,209.116,241.846,652.981,530.563,717.511,1121.297,214.823,236.255,188.63,230.034,200.396,219.595,829.151,197.692,665.416,943.155,266.452,167.939,122.972,111.007,154.398,267.631
2012-09-28,169.796,193.757,246.803,306.287,274.757,945.9,369.78,297.38,1556.77,554.534,208.872,241.324,651.433,529.924,713.792,1103.948,214.584,235.912,188.581,229.743,200.537,219.072,824.498,197.487,663.404,946.404,266.374,167.581,124.11,111.607,153.491,270.309
2012-10-01,169.794,193.583,246.47,307.171,274.268,941.793,368.369,297.096,1554.023,554.088,208.731,241.301,654.459,529.959,715.183,1116.943,214.1,235.57,188.473,229.42,199.907,219.438,825.051,197.35,662.895,942.379,265.576,167.721,124.368,111.743,152.652,267.42
2012-10-02,169.794,193.578,246.295,306.437,274.607,942.425,367.697,297.393,1557.298,555.916,208.755,241.103,651.164,530.091,714.361,1109.351,213.88,235.55,188.475,229.431,200.455,218.986,825.249,197.498,663.477,941.983,265.365,167.78,125.126,111.812,152.476,270.199
2012-10-03,169.794,193.478,246.122,306.395,274.271,939.702,366.496,296.939,1553.608,554.664,208.62,240.998,652.072,529.522,712.642,1108.178,214.494,235.418,188.438,229.3,200.888,219.368,824.604,197.425,662.886,941.793,265.244,167.483,125.457,110.784,151.932,272.178
2012-10-04,169.793,193.473,245.83,305.561,273.719,933.352,361.786,295.516,1536.49,545.705,207.616,240.783,650.221,528.868,711.341,1109.223,214.937,235.286,188.495,229.33,200.695,218.694,824.842,197.312,662.023,940.678,265.407,167.246,126.062,110.881,150.893,272.177
2012-10-05,169.79,193.487,245.379,303.107,273.65,928.367,357.757,294.905,1526.454,541.37,206.525,240.143,648.719,528.399,710.204,1109.006,214.794,234.966,188.501,229.238,200.497,218.216,825.041,197.299,661.727,938.294,265.384,167.08,125.282,110.813,151.02,271.866
2012-10-08,169.789,193.582,245.881,303.919,273.95,932.388,360.246,295.914,1541.086,549.582,207.577,240.279,648.774,527.613,707.737,1104.493,214.474,235.111,188.508,229.33,200.317,218.137,822.221,197.107,660.075,934.246,264.53,166.833,124.751,110.514,150.259,271.043
2012-10-09,169.788,193.456,245.782,303.49,274.053,931.814,359.92,296.784,1544.921,548.977,207.092,240.108,647.005,527.715,707.084,1104.404,214.708,235.285,188.495,229.459,200.967,218.029,823.032,197.191,660.05,936.376,264.516,166.769,126.253,112.757,151.122,271.868
2012-10-10,169.781,193.322,245.012,300.575,274.47,933.553,359.789,297.341,1544.609,545.618,206.512,239.584,641.352,527.466,705.188,1099.96,214.983,235.082,188.461,229.346,201.506,217.056,822.188,197.174,659.465,940.521,264.821,166.549,127.086,111.769,151.003,270.558
2012-10-11,169.782,193.594,246.058,302.667,274.713,933.963,359.522,296.714,1539.842,542.542,207.496,240.171,643.083,526.953,703.888,1093.766,215.936,236.032,188.654,230.027,202.575,218.234,822.442,197.179,659.673,947.217,265.688,166.393,129.339,113.131,153.799,275.689
2012-10-12,169.782,193.53,245.657,301.787,274.997,934.943,360.118,297.434,1543.777,543.07,207.752,240.004,643.639,527.034,704.221,1099.544,215.44,235.62,188.582,229.758,202.417,218.211,821.894,197.121,659.262,947.28,264.904,166.384,128.542,110.152,154.194,272.758
2012-10-15,169.782,193.571,245.976,303.329,275.011,936.144,361.325,298.066,1551.844,547.212,208.426,240.417,645.177,526.795,703.194,1099.963,215.807,235.938,188.636,229.933,202.846,218.79,822.275,197.309,659.292,947.964,265.233,166.563,127.223,109.621,153.183,272.712
2012-10-16,169.777,193.507,245.596,302.254,274.81,933.988,359.224,297.775,1548.82,543.246,208.213,240.359,646.426,526.517,701.825,1096.789,216.087,235.45,188.547,229.58,202.164,219.281,820.239,197.229,658.41,944.506,265.042,166.297,127.836,108.914,153.713,270.571
2012-10-17,169.773,193.529,245.631,300.92,274.424,930.671,356.147,296.743,1537.483,536.657,207.039,240.034,645.943,526.551,702.544,1102.883,215.759,234.979,188.47,229.411,201.485,218.872,819.597,197.133,658.027,940.695,265.149,165.944,127.428,107.114,151.507,268.421
2012-10-18,169.765,193.647,246.197,301.626,275.195,936.605,359.952,298.008,1549.31,542.024,208.075,240.408,646.688,526.233,702.798,1108.096,215.006,235.116,188.49,229.444,201.541,219.044,819.652,197.029,657.665,940.738,265.238,166.119,127.049,106.456,152.377,267.843
2012-10-19,169.766,193.695,246.229,301.42,275.466,938.808,360.79,299.013,1560.697,546.637,208.204,240.485,648.605,525.814,701.829,1107.287,214.985,235.208,188.539,229.543,202.26,219.55,821.92,197.167,658.15,944.194,265.915,166.04,128.008,105.639,154.062,269.031
2012-10-22,169.763,193.922,247.07,303.131,275.646,940.235,361.825,299.419,1563.673,549.068,208.449,241.069,649.909,525.914,702.385,1109.774,215.286,235.695,188.616,229.906,202.182,219.866,822.1,197.105,657.852,941.914,265.683,166.129,128.372,105.655,154.918,268.372
2012-10-23,169.762,193.915,247.242,304.019,275.073,935.969,360.52,298.863,1559.761,548.752,208.434,241.015,649.897,525.568,702.225,1112.384,214.326,235.657,188.605,229.869,201.368,219.804,818.796,196.776,656.069,937.028,264.899,165.991,126.709,104.735,152.093,265.397
2012-10-24,169.763,193.746,246.609,302.146,275.437,938.09,360.469,298.929,1562.513,550.182,207.719,240.547,647.115,525.749,703.145,1120.014,214.623,235.32,188.557,229.634,201.43,219.514,822.171,196.887,657.022,938.967,265.474,166.028,127.15,105.444,153.165,268.336
2012-10-25,169.761,193.852,247.088,303.487,275.363,937.381,359.548,299.143,1564.11,551.567,207.82,240.924,651.239,525.936,704.012,1127.952,214.888,235.604,188.628,229.84,201.686,220.423,825.785,197.156,658.241,941.842,265.905,166.189,126.971,106.124,154.72,269.666
2012-10-26,169.761,193.774,246.603,301.801,274.317,930.799,356.569,297.995,1550.837,546.355,207.039,240.582,652.463,525.885,704.103,1126.186,215.117,235.174,188.578,229.643,201.096,220.383,824.624,197.094,657.899,941.199,265.839,166.125,127.197,106.058,153.207,271.17
2012-10-29,169.754,193.746,246.835,302.505,275.046,937.062,359.605,298.775,1560.585,551.262,207.71,240.751,655.191,525.924,703.65,1124.643,215.386,235.269,188.553,229.642,201.036,221.148,823.835,197.023,657.723,941.282,265.861,165.807,127.76,105.44,151.706,272.418
2012-10-30,169.752,193.601,246.161,301.514,274.76,934.806,359.283,299.092,1563.54,553.764,208.111,240.378,649.408,525.363,701.098,1121.768,215.793,235.159,188.556,229.575,201.706,219.996,824.023,197.034,657.248,943.764,265.659,165.678,130.112,107.199,153.167,276.909
2012-10-31,169.746,193.561,245.999,300.846,274.711,930.818,355.925,298.496,1554.152,547.485,207.802,240.416,649.62,525.686,701.879,1122.837,216.046,235.104,188.527,229.563,201.74,219.69,823.312,197.061,657.581,940.385,265.418,165.413,129.779,106.139,153.869,277.527
2012-11-01,169.746,193.485,245.655,299.927,275.212,934.453,358.069,299.132,1558.513,549.162,207.993,240.215,651.754,525.642,701.315,1118.542,216.672,235.213,188.606,229.663,202.712,220.682,822.539,197.078,657.414,942.801,265.799,165.378,130.885,106.413,156.924,281.58
2012-11-02,169.745,193.505,245.958,300.226,275.346,937.115,359.153,299.184,1561.661,550.239,208.124,240.213,648.387,526.113,703.034,1119.135,216.954,235.744,188.663,229.955,203.809,220.325,824.559,197.254,658.951,948.04,266.819,165.463,133.06,106.852,158.361,284.632
2012-11-05,169.74,193.383,245.467,299.997,275.165,934.222,357.175,298.885,1555.086,545.812,207.414,239.982,648.745,526.822,704.404,1117.88,216.658,235.356,188.616,229.742,202.876,220.07,824.852,197.46,660.251,946.095,266.596,165.835,131.696,105.885,158.974,284.063
2012-11-06,169.743,193.168,244.533,297.069,274.675,930.683,354.853,298.921,1553.917,545.474,206.684,239.29,642.703,526.333,703.016,1113.732,216.626,234.998,188.582,229.551,203.182,219.015,824.987,197.477,660.306,950.654,266.788,165.654,132.344,106.767,157.151,283.671
